epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1,learning_rate,elapsed_time
46,0.4630885795139901,83.938,0.5539435654119321,81.12,81.70834574765247,81.12,81.23576297407268,0.0008765173463776176,3024.2074246406555
47,0.4501310020227871,84.284,0.567560336724588,81.32000000000001,81.66741457562856,81.32,81.28434629074184,0.000861378155361094,3089.1678338050842
48,0.443109824300727,84.792,0.5710863423575262,80.88,81.93415958285254,80.88,81.09868640910983,0.0008455112008605618,3155.1468908786774
49,0.43876621134750676,84.87599999999999,0.5594643084391667,80.86,80.99048097209236,80.86,80.74198954738286,0.0008289484368107694,3221.290867090225
50,0.4273120484998464,85.146,0.5686554572764476,80.47999999999999,81.62546866718202,80.47999999999999,80.72930591246794,0.0008117232184142969,3286.7469329833984
51,0.423650209327488,85.286,0.5447046153104989,81.81,82.62574624595732,81.81,81.97372585808736,0.0007938702349686175,3351.947245836258
52,0.4145019432372602,85.694,0.5326699259554505,82.09,82.71605107841407,82.09000000000002,82.22929422521933,0.0007754254400064685,3417.65984582901
53,0.40698993135519956,85.91,0.5656884058265929,81.45,81.84088988964315,81.45,81.39291124616625,0.000756425978890222,3482.6729142665863
54,0.39900517200722413,86.058,0.545139855450126,82.22,82.60117004103702,82.22,82.01582388415133,0.0007369101140060682,3547.383735179901
55,0.3933161117917741,86.31,0.5444024833049744,82.11,82.50275371531623,82.11,82.04379597036574,0.0007169171477086606,3612.7993607521057
56,0.38850270192641434,86.4,0.5336209357164468,82.05,82.19075968481324,82.05,81.88848717104955,0.000696487343171406,3678.0977578163147
57,0.3796026370561946,86.836,0.5213063060288217,82.57,82.9706624133539,82.57,82.60335050377918,0.0006756618433017903,3742.5725100040436
58,0.37597865414093523,87.034,0.5464584310153487,82.34,82.53088934833151,82.34,82.24692759062452,0.0006544825878850387,3807.7487444877625
59,0.3653638679010179,87.382,0.5083223968554454,83.62,83.48756337617121,83.62,83.49395269646965,0.0006329922291229694,3872.4860615730286
60,0.3618802311437209,87.518,0.5165136780613547,83.50999999999999,83.44494870498878,83.51,83.42234537464273,0.0006112340457381357,3939.0672404766083
61,0.3548364051524788,87.684,0.5215516356146259,82.89,82.95702942025216,82.89,82.81719869241643,0.0005892518558162386,4003.7038893699646
62,0.3456938735130803,87.966,0.5143934158003254,83.23,83.12854154212526,83.23,83.12853592126507,0.000567089928562333,4068.769515991211
63,0.33964650993190154,88.07199999999999,0.5130397511325824,83.85000000000001,83.99115337779381,83.85000000000001,83.83055009058043,0.0005447928951485408,4133.881022453308
64,0.3342050307470819,88.44800000000001,0.4946009684709986,84.13000000000001,84.1854593506367,84.13000000000001,84.11652603167255,0.0005224056588328095,4199.47846031189
65,0.3236584429774443,88.678,0.48446327277049894,84.57000000000001,84.45838771458544,84.57000000000001,84.47981813187278,0.0004999733045297269,4264.366925001144
66,0.3188878214725143,88.728,0.5006084425054538,83.76,83.94183964954571,83.75999999999999,83.78326730838135,0.00047754100801550243,4329.924272060394
67,0.3152317885985917,88.98,0.4913478999570676,84.22,84.27040344722695,84.22,84.22493114414905,0.000455153944949967,4396.7723252773285
68,0.3072323521213306,89.128,0.505470060428996,83.99,84.13893697844873,83.99000000000001,84.01514000965722,0.00043285719989880506,4462.591144561768
69,0.30156248169558125,89.456,0.5035754762067917,83.77,83.72942490245053,83.76999999999998,83.71696633200074,0.00041069567553924063,4527.7747666835785
70,0.29971986574590054,89.50399999999999,0.5033365483781335,84.3,84.42459913046206,84.3,84.22806392238114,0.0003887140022320194,4593.157457828522
71,0.29143481531068494,89.794,0.49678052316425714,84.42,84.53454800293292,84.42,84.43190751538407,0.00036695644814180376,4659.71235704422
72,0.284900215656861,90.086,0.4875618468519229,84.91,84.87999104610068,84.91,84.86723384398984,0.0003454668300869786,4725.667744398117
73,0.2802866586362538,90.062,0.49987772429824634,84.39999999999999,84.60787887834556,84.4,84.46167956032656,0.00032428842529841156,4791.131404161453
74,0.2754151008051375,90.22,0.4929197959269688,84.77,85.01934760427862,84.77,84.84572147551923,0.0003034638842648689,4856.445517063141
75,0.2673385235030785,90.55199999999999,0.49182361364364624,84.67,84.74735890139243,84.67,84.65754519035092,0.0002830351448406076,4921.655774354935
76,0.2661668851857295,90.652,0.49332056123359946,84.63000000000001,84.54170667615546,84.63000000000001,84.54675305072851,0.00026304334778811804,4987.921399116516
77,0.2570580359824631,90.91799999999999,0.49836183457997196,84.65,84.67414817331553,84.65,84.63293181294964,0.00024352875392610228,5053.592932701111
78,0.2553646701538121,90.928,0.4977824724973387,84.8,84.77209451134024,84.80000000000001,84.76803552140507,0.00022453066304954587,5119.551844120026
79,0.24984632267633364,91.074,0.5084460700393483,84.32,84.3530072672241,84.32000000000001,84.29548207668873,0.00020608733478515748,5185.128395795822
80,0.24434953872495524,91.33200000000001,0.5089445681234074,84.87,84.85914260197805,84.87,84.83680830635925,0.00018823591154157546,5251.705342292786
81,0.24236430585517754,91.47999999999999,0.49576342646863053,84.94,84.96368681950712,84.94000000000001,84.92079555540592,0.00017101234370949802,5317.737650632858
82,0.23485780251033775,91.72,0.5037623585029772,84.87,84.8364998400978,84.87,84.84414019611721,0.00015445131726238114,5383.454353809357
83,0.23400876287590056,91.762,0.5131633962225762,84.61,84.6758356371903,84.61000000000001,84.60326358156908,0.00013858618390350454,5448.901889324188
84,0.22624420451805416,91.962,0.5059508429306327,84.96000000000001,85.06737451409668,84.96,84.95885768532425,0.00012344889390007895,5513.844763040543
85,0.22552067897928035,92.062,0.500581900025629,85.00999999999999,84.99613566944491,85.00999999999999,84.99839166715306,0.00010906993173966144,5580.396803617477
86,0.21937689680101163,92.166,0.5068061890875458,84.84,84.89754476951695,84.84,84.8507699498819,9.547825473845246e-05,5646.386082172394
87,0.2188528731674947,92.242,0.508079002712183,85.19,85.21451199792283,85.19,85.19184265361132,8.270123472511686e-05,5711.348448753357
88,0.21701126503269844,92.208,0.5095996282472732,84.87,84.78988994429736,84.87,84.80916772375183,7.076460291756155e-05,5777.52240395546
89,0.21622594273494333,92.44,0.5017719974943028,85.27,85.21561284626378,85.27000000000001,85.23467952714154,5.969239810368918e-05,5843.975312709808
90,0.21046216443867025,92.47999999999999,0.5139008069019408,84.94,84.87571388955463,84.94,84.87116499802134,4.950691823047621e-05,5909.05745267868
91,0.20950264077338263,92.636,0.5065551824915181,85.18,85.12740805958249,85.18,85.14062064388102,4.022867549887718e-05,5974.458917379379
92,0.2063124347954531,92.702,0.5007082623471121,85.2,85.2700214279489,85.2,85.22787999770276,3.187635505498053e-05,6040.098187446594
93,0.20915320634727588,92.664,0.5025086823352582,85.37,85.41041078586066,85.37000000000002,85.38070212942532,2.446677736061147e-05,6106.448694229126
94,0.20378778242718076,92.694,0.5076572145246396,85.32,85.28437167169155,85.32,85.28840163270588,1.801486431916034e-05,6172.017606973648
95,0.2047150777105023,92.72399999999999,0.5066782653236844,85.14,85.07535692795456,85.13999999999999,85.09721719181317,1.253360922485522e-05,6237.34694314003
96,0.2063967186881377,92.708,0.5013917590117758,85.39,85.39249459694578,85.39,85.38697784590958,8.034050595996071e-06,6303.589915037155
97,0.20234104233515232,92.756,0.5067572619315166,85.26,85.23273972844908,85.26,85.24028116767937,4.525249944848247e-06,6369.576566934586
98,0.2059469680823481,92.636,0.506244939793447,85.35000000000001,85.28916403481392,85.35000000000001,85.30753254845577,2.0142735289629757e-06,6434.953844308853
99,0.20391936293419669,92.804,0.5067541062547143,84.98,85.00012024060041,84.98000000000002,84.98158719221188,5.061781206742738e-07,6500.131657600403
100,0.2013078236623722,92.89,0.5017978075393446,85.28,85.33035176672374,85.27999999999999,85.28449085703231,4.0008234333029405e-09,6565.49483704567
